review_id,customer_id,product_id,rating,review_text,review_date
2689,4584,1273,5,Good product,2023-06-30
2690,4804,322,5,Good product,2023-02-07
2691,1611,772,2,Good product,2024-08-09
2692,4228,616,1,Good product,2023-07-11
2693,2204,1231,2,Good product,2025-01-04
2694,4542,1447,4,Good product,2025-09-23
2695,1124,1721,2,Good product,2023-08-16
2696,1124,1083,2,Good product,2023-08-16
2697,1975,289,3,Good product,2025-07-17
2698,1577,149,5,Good product,2024-11-07
2699,1577,973,2,Good product,2024-11-07
2700,2165,1316,2,Good product,2022-06-01
2701,3651,28,5,Good product,2025-07-26
2702,1848,178,4,Good product,2023-09-01
2703,1848,1104,4,Good product,2023-09-01
2704,1898,383,4,Good product,2024-02-13
2705,602,1213,1,Good product,2024-05-17
2706,4644,735,2,Good product,2024-05-20
2707,503,1080,3,Good product,2022-06-29
2708,426,789,2,Good product,2025-05-10
2709,4677,497,3,Good product,2022-08-15
2710,4677,155,1,Good product,2022-08-15
2711,3440,1282,2,Good product,2024-05-01
2712,3440,658,2,Good product,2024-05-01
2713,2474,1191,2,Good product,2023-09-25
2714,257,1341,3,Good product,2022-04-23
2715,3828,1891,3,Good product,2024-04-24
2716,472,732,3,Good product,2022-05-08
2717,4395,251,5,Good product,2022-04-08
2718,1675,756,5,Good product,2025-02-26
2719,2090,1488,5,Good product,2026-01-15
2720,4066,1897,1,Good product,2023-10-04
2721,1344,940,4,Good product,2023-06-14
2722,2876,457,4,Good product,2024-04-24
2723,2115,1998,2,Good product,2022-09-19
2724,349,464,3,Good product,2025-08-28
2725,1800,1697,4,Good product,2025-11-09
2726,4550,651,1,Good product,2023-09-16
2727,371,1993,2,Good product,2024-03-18
2728,2689,35,1,Good product,2023-03-16
2729,3332,867,1,Good product,2023-05-15
2730,3332,1302,5,Good product,2023-05-15
2731,1805,555,2,Good product,2022-03-14
2732,3798,1920,5,Good product,2022-01-08
2733,4470,1235,4,Good product,2022-11-05
2734,17,1804,4,Good product,2022-02-27
2735,2447,78,2,Good product,2023-01-16
2736,1666,387,5,Good product,2024-07-28
2737,1882,1336,5,Good product,2025-10-24
2738,308,1910,4,Good product,2025-08-22
2739,770,152,3,Good product,2025-06-01
2740,4748,1198,2,Good product,2024-12-10
2741,688,1422,4,Good product,2026-01-08
2742,326,749,3,Good product,2022-04-26
2743,4655,123,1,Good product,2025-12-02
2744,3862,878,5,Good product,2022-12-16
2745,88,1452,4,Good product,2022-10-08
2746,3061,202,5,Good product,2024-12-23
2747,2379,447,3,Good product,2024-01-18
2748,167,529,5,Good product,2024-09-01
2749,453,1497,3,Good product,2023-12-07
2750,3900,405,1,Good product,2024-03-28
2751,1905,1352,3,Good product,2025-04-26
2752,23,621,4,Good product,2025-01-03
2753,1094,1749,3,Good product,2023-05-16
2754,881,318,5,Good product,2023-07-01
2755,1238,994,1,Good product,2026-02-24
2756,1238,683,1,Good product,2026-02-24
2757,3766,1707,4,Good product,2023-03-11
2758,3766,1277,1,Good product,2023-03-11
2759,94,489,3,Good product,2022-07-30
2760,2467,1220,5,Good product,2023-07-25
2761,4212,1855,1,Good product,2024-12-11
2762,4670,1770,5,Good product,2024-12-14
2763,4059,245,1,Good product,2024-04-16
2764,4930,949,5,Good product,2023-02-03
2765,1962,20,3,Good product,2025-04-11
2766,2570,177,1,Good product,2022-02-12
2767,3181,357,3,Good product,2022-12-21
2768,4864,373,3,Good product,2025-11-02
2769,53,835,5,Good product,2025-08-06
2770,999,1189,1,Good product,2022-10-02
2771,2531,216,5,Good product,2024-03-23
2772,2636,1113,1,Good product,2023-10-21
2773,2397,600,3,Good product,2024-04-04
2774,3604,699,2,Good product,2026-01-13
2775,2870,114,1,Good product,2023-11-13
2776,4913,850,4,Good product,2022-12-01
2777,1531,487,1,Good product,2022-09-11
2778,1303,1625,1,Good product,2022-06-08
2779,1735,792,1,Good product,2022-06-10
2780,3315,854,1,Good product,2026-02-20
2781,3686,988,3,Good product,2023-01-27
2782,4070,832,4,Good product,2024-08-12
2783,1501,380,4,Good product,2022-03-04
2784,1501,18,3,Good product,2022-03-04
2785,3259,1745,3,Good product,2022-01-25
2786,1697,1285,3,Good product,2026-05-03
2787,1697,735,5,Good product,2026-05-03
2788,4390,406,5,Good product,2022-03-09
2789,3409,80,1,Good product,2023-05-24
2790,271,657,4,Good product,2022-08-21
2791,1375,984,5,Good product,2022-01-23
2792,933,480,1,Good product,2022-10-26
2793,4350,1144,5,Good product,2025-06-25
2794,4350,1504,2,Good product,2025-06-25
2795,149,597,1,Good product,2022-12-26
2796,2071,1233,1,Good product,2024-03-17
2797,4926,1017,1,Good product,2025-04-09
2798,3530,1600,1,Good product,2024-05-07
2799,3530,1732,3,Good product,2024-05-07
2800,3530,455,3,Good product,2024-05-07
2801,3530,1208,3,Good product,2024-05-07
2802,880,51,4,Good product,2022-02-25
2803,4566,1605,5,Good product,2023-11-29
2804,2412,1108,2,Good product,2024-02-10
2805,3442,1877,3,Good product,2022-02-05
2806,685,1914,1,Good product,2024-08-21
2807,4746,1431,4,Good product,2024-07-15
2808,1119,1512,3,Good product,2026-04-28
2809,3699,767,4,Good product,2026-04-04
2810,500,1884,5,Good product,2024-07-30
2811,3691,525,4,Good product,2024-07-16
2812,4137,21,1,Good product,2023-02-15
2813,1643,727,4,Good product,2024-06-11
2814,4982,1034,4,Good product,2024-03-28
2815,3226,677,2,Good product,2024-03-21
2816,3248,868,5,Good product,2025-12-14
2817,3248,1480,3,Good product,2025-12-14
2818,131,1695,5,Good product,2022-12-13
2819,2971,412,3,Good product,2022-10-25
2820,1906,139,4,Good product,2024-07-24
2821,4676,1058,1,Good product,2023-07-06
2822,4001,1847,3,Good product,2025-12-13
2823,1634,65,2,Good product,2023-04-18
2824,474,1508,3,Good product,2024-10-18
2825,2041,1232,4,Good product,2024-10-20
2826,2443,1814,1,Good product,2022-09-11
2827,819,1946,2,Good product,2022-07-04
2828,4797,1565,5,Good product,2024-04-03
2829,500,572,3,Good product,2023-01-12
2830,500,254,2,Good product,2023-01-12
2831,2066,74,5,Good product,2024-04-08
2832,487,175,5,Good product,2025-01-31
2833,3292,1124,4,Good product,2022-05-24
2834,4011,810,4,Good product,2025-01-20
2835,3932,1419,5,Good product,2024-02-03
2836,4046,626,2,Good product,2024-01-01
2837,1867,591,3,Good product,2025-10-28
2838,4508,1122,5,Good product,2023-01-02
2839,4508,1492,2,Good product,2023-01-02
2840,681,912,5,Good product,2023-06-21
2841,681,1899,2,Good product,2023-06-21
2842,4244,927,2,Good product,2023-02-25
2843,3466,993,3,Good product,2024-01-04
2844,3466,645,1,Good product,2024-01-04
2845,1601,1275,4,Good product,2024-07-11
2846,742,1412,1,Good product,2023-11-21
2847,3122,643,4,Good product,2025-06-02
2848,4668,1186,1,Good product,2023-09-09
2849,4668,1350,4,Good product,2023-09-09
2850,2173,1762,4,Good product,2022-03-06
2851,3306,1762,2,Good product,2023-02-02
2852,2424,973,3,Good product,2023-08-21
2853,2360,467,4,Good product,2023-03-10
2854,4516,280,4,Good product,2024-02-19
2855,4919,1104,5,Good product,2025-11-02
2856,1339,1915,1,Good product,2025-03-16
2857,2756,1735,5,Good product,2025-06-27
2858,3538,1272,1,Good product,2022-03-10
2859,3344,1191,3,Good product,2024-10-29
2860,4085,246,4,Good product,2023-10-06
2861,677,781,1,Good product,2022-04-30
2862,1335,1749,3,Good product,2025-01-30
2863,1335,1401,3,Good product,2025-01-30
2864,1335,693,2,Good product,2025-01-30
2865,3319,1846,5,Good product,2024-05-04
2866,1723,77,1,Good product,2024-03-11
2867,4323,1596,1,Good product,2026-02-11
2868,4323,1562,2,Good product,2026-02-11
2869,3674,503,2,Good product,2025-01-07
2870,4242,1133,1,Good product,2025-09-26
2871,2173,855,4,Good product,2024-06-03
2872,172,681,2,Good product,2022-10-31
2873,4875,1441,3,Good product,2024-05-28
2874,4722,275,5,Good product,2023-01-13
2875,3655,1272,5,Good product,2024-10-20
2876,2834,870,4,Good product,2022-02-24
2877,3695,1034,3,Good product,2026-05-05
2878,4097,553,1,Good product,2022-06-23
2879,4220,1089,4,Good product,2024-04-28
2880,20,347,5,Good product,2022-02-06
2881,3786,1305,4,Good product,2026-02-21
2882,3164,1136,1,Good product,2024-01-11
2883,4930,163,4,Good product,2025-12-05
2884,4291,1778,4,Good product,2024-12-14
2885,2203,82,3,Good product,2022-03-19
2886,1745,1070,2,Good product,2023-12-07
2887,4355,1197,3,Good product,2023-09-26
2888,1749,270,2,Good product,2024-06-07
2889,1749,1575,5,Good product,2024-06-07
2890,2720,1422,1,Good product,2022-10-02
2891,1564,472,5,Good product,2022-09-25
2892,3666,1462,1,Good product,2025-12-08
2893,3666,522,3,Good product,2025-12-08
2894,2533,1560,2,Good product,2024-12-22
2895,988,1179,5,Good product,2024-12-13
2896,988,359,5,Good product,2024-12-13
2897,435,798,4,Good product,2023-01-17
2898,630,417,2,Good product,2026-02-26
2899,2895,467,4,Good product,2023-11-08
2900,2895,1799,1,Good product,2023-11-08
2901,4200,1454,5,Good product,2026-04-14
2902,4476,406,1,Good product,2025-06-12
2903,118,1311,4,Good product,2026-03-28
2904,119,1408,2,Good product,2024-08-15
2905,119,1833,3,Good product,2024-08-15
2906,1601,1809,5,Good product,2024-01-28
2907,3259,971,2,Good product,2022-12-09
2908,1968,1886,5,Good product,2023-03-23
2909,3629,1227,3,Good product,2025-07-04
2910,2956,947,1,Good product,2022-09-09
2911,3359,1611,3,Good product,2022-04-09
2912,3886,1357,1,Good product,2024-09-23
2913,1469,1245,3,Good product,2023-06-01
2914,1469,828,1,Good product,2023-06-01
2915,4542,1681,3,Good product,2024-04-09
2916,1483,172,3,Good product,2023-09-28
2917,1880,1792,2,Good product,2023-09-12
2918,1661,731,1,Good product,2025-03-25
2919,368,1180,3,Good product,2022-04-26
2920,368,1880,3,Good product,2022-04-26
2921,3469,1540,3,Good product,2023-01-04
2922,2566,287,3,Good product,2022-02-19
2923,3069,181,4,Good product,2024-12-23
2924,2022,805,3,Good product,2025-01-16
2925,1891,43,4,Good product,2025-05-20
2926,3687,384,4,Good product,2023-10-13
2927,2083,1284,2,Good product,2025-09-19
2928,4305,923,4,Good product,2022-07-03
2929,1784,1307,3,Good product,2024-04-05
2930,92,297,2,Good product,2023-03-08
2931,3452,829,2,Good product,2023-07-28
2932,4692,246,4,Good product,2024-06-16
2933,2048,231,5,Good product,2022-03-04
2934,2048,1676,5,Good product,2022-03-04
2935,3859,1263,4,Good product,2023-11-22
2936,1877,1597,1,Good product,2024-08-10
2937,1877,1528,3,Good product,2024-08-10
2938,4711,576,5,Good product,2022-11-26
2939,2625,1870,1,Good product,2023-07-03
2940,333,1550,5,Good product,2025-06-26
2941,223,1467,1,Good product,2022-08-05
2942,3911,59,4,Good product,2025-12-02
2943,3568,235,5,Good product,2023-09-02
2944,1015,1853,2,Good product,2026-05-07
2945,4717,1764,3,Good product,2024-09-25
2946,2801,1671,2,Good product,2023-11-24
2947,2479,429,2,Good product,2025-05-08
2948,1578,1560,1,Good product,2026-05-04
2949,2099,1780,1,Good product,2022-06-13
2950,3500,1863,5,Good product,2023-08-31
2951,3500,702,5,Good product,2023-08-31
2952,468,700,2,Good product,2023-09-14
2953,2746,1908,1,Good product,2023-07-28
2954,2230,1631,1,Good product,2022-12-31
2955,2668,1022,4,Good product,2022-12-29
2956,194,697,4,Good product,2025-10-18
2957,2420,1187,3,Good product,2025-05-15
2958,2420,1021,1,Good product,2025-05-15
2959,2316,341,4,Good product,2022-12-31
2960,2316,432,4,Good product,2022-12-31
2961,955,1849,3,Good product,2025-05-29
2962,259,654,2,Good product,2022-11-09
2963,2206,1945,4,Good product,2024-09-15
2964,3083,487,2,Good product,2026-02-11
2965,1031,538,4,Good product,2024-02-04
2966,3900,1476,3,Good product,2026-01-14
2967,3362,139,3,Good product,2024-08-30
2968,4443,884,2,Good product,2022-09-07
2969,4443,507,4,Good product,2022-09-07
2970,3374,176,5,Good product,2022-07-18
2971,4991,1068,2,Good product,2023-10-31
2972,1237,1592,3,Good product,2024-06-28
2973,1441,37,1,Good product,2023-08-23
2974,2973,1819,4,Good product,2026-04-18
2975,2245,133,1,Good product,2024-04-29
2976,2245,1524,1,Good product,2024-04-29
2977,1152,651,4,Good product,2024-11-06
2978,2168,1054,5,Good product,2025-12-02
2979,4222,1886,4,Good product,2026-03-25
2980,3265,899,5,Good product,2026-04-21
2981,3934,1057,5,Good product,2025-06-07
2982,3276,144,5,Good product,2022-04-16
2983,916,1546,3,Good product,2024-03-18
2984,3289,1503,3,Good product,2025-09-18
2985,3320,808,3,Good product,2022-07-25
2986,60,1431,3,Good product,2024-10-18
2987,4343,1104,2,Good product,2024-05-11
2988,2182,1274,5,Good product,2023-12-29
2989,2974,1349,3,Good product,2025-03-22
2990,2974,792,5,Good product,2025-03-22
2991,4427,1238,5,Good product,2024-05-03
2992,1343,1645,2,Good product,2024-09-27
2993,3709,1524,3,Good product,2024-01-24
2994,3709,1477,1,Good product,2024-01-24
2995,2510,345,1,Good product,2024-07-28
2996,1380,1608,3,Good product,2023-10-03
2997,4113,1154,5,Good product,2023-09-08
2998,165,467,3,Good product,2024-10-03
2999,322,747,5,Good product,2024-03-18
3000,3313,155,2,Good product,2022-02-03
3001,3313,575,2,Good product,2022-02-03
3002,964,32,1,Good product,2025-10-21
3003,604,113,3,Good product,2022-07-09
3004,1946,1519,1,Good product,2024-12-28
3005,2395,99,5,Good product,2025-07-02
3006,4263,743,3,Good product,2024-07-06
3007,2649,74,3,Good product,2022-06-07
3008,2649,418,4,Good product,2022-06-07
3009,2737,928,3,Good product,2026-04-21
3010,2046,429,3,Good product,2022-04-10
3011,2898,795,5,Good product,2022-06-18
3012,1206,1585,1,Good product,2024-09-10
3013,1206,762,2,Good product,2024-09-10
3014,2116,234,2,Good product,2022-02-04
3015,3369,1531,4,Good product,2024-05-06
3016,4150,1061,3,Good product,2024-09-13
3017,2161,420,4,Good product,2025-09-10
3018,3678,1227,2,Good product,2025-01-11
3019,3794,1005,4,Good product,2025-06-10
3020,1692,1596,4,Good product,2024-04-08
3021,1232,1943,2,Good product,2023-06-06
3022,160,1170,4,Good product,2023-05-22
3023,2910,547,3,Good product,2025-11-01
3024,151,1194,2,Good product,2022-06-09
3025,3474,79,3,Good product,2025-12-13
3026,553,983,5,Good product,2023-10-19
3027,553,1764,1,Good product,2023-10-19
3028,1414,1145,5,Good product,2024-03-23
3029,615,276,2,Good product,2025-09-23
3030,244,1897,2,Good product,2023-12-10
3031,2903,1812,3,Good product,2023-02-25
3032,1267,1096,5,Good product,2023-01-21
3033,1267,682,1,Good product,2023-01-21
3034,373,1280,4,Good product,2022-10-18
3035,3698,1441,5,Good product,2023-05-23
3036,3797,1865,1,Good product,2022-07-13
3037,3797,999,3,Good product,2022-07-13
3038,2662,1311,3,Good product,2024-06-08
3039,1815,146,3,Good product,2022-01-18
3040,2692,117,5,Good product,2026-04-09
3041,2692,644,4,Good product,2026-04-09
3042,4209,132,1,Good product,2022-09-27
3043,2625,1003,3,Good product,2023-12-14
3044,1331,780,1,Good product,2022-09-07
3045,4700,1249,2,Good product,2026-01-03
3046,2723,95,2,Good product,2025-12-22
3047,682,1986,3,Good product,2022-07-28
3048,682,1750,1,Good product,2022-07-28
3049,682,945,4,Good product,2022-07-28
3050,682,1874,4,Good product,2022-07-28
3051,2350,615,1,Good product,2024-08-25
3052,3063,731,5,Good product,2024-10-26
3053,1065,1803,4,Good product,2025-03-01
3054,1065,1141,5,Good product,2025-03-01
3055,3717,1091,1,Good product,2022-09-03
3056,1746,699,4,Good product,2023-08-28
3057,2699,1417,4,Good product,2024-12-26
3058,823,1477,2,Good product,2022-06-29
3059,252,968,4,Good product,2022-03-02
3060,2240,1015,4,Good product,2025-03-09
3061,1653,1436,3,Good product,2025-11-20
3062,3349,300,1,Good product,2026-04-17
3063,1727,78,4,Good product,2025-07-27
3064,114,1530,5,Good product,2026-03-03
3065,114,1390,3,Good product,2026-03-03
3066,4025,950,5,Good product,2026-01-07
3067,1067,1718,5,Good product,2023-05-10
3068,3505,1291,2,Good product,2024-11-24
3069,2560,1201,4,Good product,2023-12-28
3070,1297,658,3,Good product,2024-10-13
3071,727,1159,3,Good product,2025-07-07
3072,2632,1457,4,Good product,2022-06-02
3073,1199,727,3,Good product,2025-12-19
3074,2864,857,5,Good product,2025-12-20
3075,4081,1394,2,Good product,2024-06-12
3076,1007,1534,3,Good product,2023-09-21
3077,1580,786,4,Good product,2024-01-01
3078,4419,520,3,Good product,2026-01-23
3079,4419,1237,2,Good product,2026-01-23
3080,275,95,2,Good product,2022-06-07
3081,3035,1104,3,Good product,2024-11-20
3082,4186,1784,5,Good product,2025-09-19
3083,2848,389,4,Good product,2024-02-12
3084,2448,929,4,Good product,2022-12-11
3085,3223,972,4,Good product,2022-11-06
3086,2688,1162,2,Good product,2024-02-08
3087,1623,1283,1,Good product,2024-09-03
3088,2667,462,4,Good product,2024-01-04
3089,68,1026,4,Good product,2023-09-21
3090,68,299,3,Good product,2023-09-21
3091,896,882,5,Good product,2023-08-01
3092,4928,582,4,Good product,2026-05-03
3093,3324,1699,5,Good product,2022-10-30
3094,3324,1480,1,Good product,2022-10-30
3095,3374,1930,3,Good product,2025-03-02
3096,700,1729,3,Good product,2024-06-05
3097,2515,578,3,Good product,2026-02-03
3098,4010,1827,4,Good product,2023-11-28
3099,216,3,1,Good product,2026-03-03
3100,2228,1835,2,Good product,2024-06-26
3101,2228,747,3,Good product,2024-06-26
3102,3955,1776,1,Good product,2025-03-19
3103,4657,1313,3,Good product,2024-12-31
3104,4202,1803,2,Good product,2022-10-18
3105,3428,974,5,Good product,2025-01-08
3106,4505,225,5,Good product,2023-09-27
3107,1392,678,4,Good product,2022-01-15
3108,3100,1694,1,Good product,2023-08-11
3109,1334,1858,2,Good product,2025-04-15
3110,2545,631,2,Good product,2024-11-11
3111,3390,331,5,Good product,2024-09-14
3112,4248,1105,1,Good product,2024-05-04
3113,2613,252,1,Good product,2024-11-17
3114,1036,520,4,Good product,2025-02-23
3115,1918,465,4,Good product,2023-09-27
3116,2849,340,2,Good product,2023-06-13
3117,3197,98,3,Good product,2023-09-13
3118,401,1064,5,Good product,2023-12-10
3119,4404,547,2,Good product,2022-03-28
3120,4404,815,2,Good product,2022-03-28
3121,3034,1681,4,Good product,2023-10-29
3122,2458,1503,1,Good product,2023-09-15
3123,3318,295,3,Good product,2022-06-30
3124,2367,1039,4,Good product,2023-08-31
3125,912,486,5,Good product,2024-12-12
3126,2346,1521,3,Good product,2023-03-05
3127,2693,675,3,Good product,2022-12-17
3128,4339,1786,3,Good product,2022-06-02
3129,4339,1979,5,Good product,2022-06-02
3130,2608,1879,4,Good product,2026-04-26
3131,1771,1242,1,Good product,2023-06-21
3132,3006,156,2,Good product,2022-07-26
3133,1444,593,5,Good product,2023-09-30
3134,2899,696,1,Good product,2025-08-12
3135,3115,928,5,Good product,2024-04-12
3136,3544,1072,1,Good product,2025-08-10
3137,4208,660,4,Good product,2023-04-09
3138,823,1743,1,Good product,2025-09-21
3139,991,1938,4,Good product,2024-08-21
3140,1359,401,4,Good product,2024-02-23
3141,1254,1850,5,Good product,2026-01-10
3142,632,1879,1,Good product,2023-01-04
3143,1492,1903,2,Good product,2025-11-12
3144,303,249,2,Good product,2022-04-22
3145,3226,763,3,Good product,2022-04-05
3146,3226,691,3,Good product,2022-04-05
3147,2635,134,5,Good product,2024-12-12
3148,684,1413,4,Good product,2026-03-01
3149,620,394,5,Good product,2025-06-05
3150,2526,1943,2,Good product,2026-02-13
3151,1788,1743,1,Good product,2022-01-28
3152,4554,541,5,Good product,2025-06-30
3153,2962,549,1,Good product,2023-10-28
3154,2474,491,3,Good product,2022-02-08
3155,2614,1882,1,Good product,2022-01-10
3156,4375,1463,3,Good product,2022-07-12
3157,3088,1575,2,Good product,2023-06-25
3158,3402,199,4,Good product,2023-03-22
3159,477,430,3,Good product,2022-01-12
3160,2213,1942,4,Good product,2023-01-28
3161,4138,321,3,Good product,2025-06-17
3162,4138,1822,2,Good product,2025-06-17
3163,1522,1486,5,Good product,2025-02-24
3164,1513,437,3,Good product,2024-11-16
3165,2921,1852,4,Good product,2023-12-11
3166,2862,1728,5,Good product,2022-03-24
3167,4745,1719,1,Good product,2022-10-12
3168,2525,1772,1,Good product,2024-12-02
3169,3959,192,5,Good product,2024-03-26
3170,3404,1741,5,Good product,2024-01-07
3171,3404,1869,4,Good product,2024-01-07
3172,3404,377,1,Good product,2024-01-07
3173,3990,396,3,Good product,2024-07-19
3174,3473,681,5,Good product,2023-08-28
3175,4766,509,5,Good product,2025-03-16
3176,2553,317,1,Good product,2022-10-12
3177,3956,962,5,Good product,2023-08-25
3178,2376,1626,1,Good product,2022-01-29
3179,1308,588,4,Good product,2023-02-03
3180,2477,1533,2,Good product,2024-07-12
3181,3384,1637,4,Good product,2022-04-08
3182,4930,190,3,Good product,2025-05-14
3183,298,1838,4,Good product,2025-06-17
3184,2659,278,3,Good product,2025-05-28
3185,3940,1368,2,Good product,2024-02-09
3186,2394,86,3,Good product,2024-08-02
3187,4761,1935,5,Good product,2025-02-08
3188,4003,1123,5,Good product,2022-03-14
3189,4003,1428,5,Good product,2022-03-14
3190,2209,1926,1,Good product,2023-07-27
3191,1943,1598,2,Good product,2024-10-22
3192,1943,1740,2,Good product,2024-10-22
3193,926,476,1,Good product,2023-11-27
3194,3190,489,4,Good product,2022-07-20
3195,3190,1457,2,Good product,2022-07-20
3196,4753,1979,4,Good product,2022-11-10
3197,3220,944,2,Good product,2022-12-20
3198,465,1811,1,Good product,2024-11-25
3199,1117,262,2,Good product,2023-10-16
3200,4844,1395,5,Good product,2025-09-22
3201,936,949,3,Good product,2023-03-27
3202,2381,639,4,Good product,2024-01-11
3203,2381,1684,5,Good product,2024-01-11
3204,8,39,3,Good product,2026-01-07
3205,607,290,4,Good product,2025-05-20
3206,1836,628,5,Good product,2023-04-24
3207,3927,489,2,Good product,2022-01-11
3208,4687,1630,1,Good product,2023-08-28
3209,149,1884,1,Good product,2023-06-04
3210,4985,794,3,Good product,2026-01-23
3211,3844,471,2,Good product,2023-01-03
3212,3815,349,1,Good product,2022-06-07
3213,228,1854,2,Good product,2025-03-06
3214,175,304,3,Good product,2024-08-06
3215,4801,1023,2,Good product,2024-08-12
3216,1613,601,3,Good product,2025-03-10
3217,370,794,5,Good product,2024-06-01
3218,4018,79,3,Good product,2024-11-19
3219,355,327,5,Good product,2024-12-24
3220,264,359,5,Good product,2023-08-03
3221,2449,156,5,Good product,2026-05-01
3222,2449,803,5,Good product,2026-05-01
3223,379,287,5,Good product,2025-12-30
3224,379,551,5,Good product,2025-12-30
3225,379,1707,5,Good product,2025-12-30
3226,1351,1822,5,Good product,2022-12-28
3227,2123,1288,5,Good product,2022-08-08
3228,3400,1969,3,Good product,2024-07-16
3229,3918,1212,3,Good product,2026-05-15
3230,2124,843,5,Good product,2025-01-05
3231,2083,173,5,Good product,2026-05-08
3232,317,915,2,Good product,2023-11-05
3233,3834,1838,1,Good product,2025-04-04
3234,746,481,4,Good product,2025-02-26
3235,746,1224,4,Good product,2025-02-26
3236,4225,892,3,Good product,2022-03-19
3237,3996,1774,3,Good product,2022-11-06
3238,3817,830,2,Good product,2023-11-29
3239,3472,1824,2,Good product,2025-08-14
3240,3472,949,2,Good product,2025-08-14
3241,1571,460,5,Good product,2023-06-03
3242,4555,271,3,Good product,2022-01-10
3243,846,1263,5,Good product,2022-05-29
3244,1251,801,5,Good product,2023-03-28
3245,3613,1764,1,Good product,2024-02-25
3246,4919,1794,4,Good product,2022-12-17
3247,203,905,4,Good product,2023-01-19
3248,550,1498,1,Good product,2023-04-24
3249,4035,1285,2,Good product,2025-11-27
3250,4656,1654,3,Good product,2022-01-19
3251,337,1859,5,Good product,2025-02-14
3252,3249,1322,4,Good product,2024-04-16
3253,83,121,5,Good product,2024-11-15
3254,81,42,5,Good product,2025-02-18
3255,3758,920,5,Good product,2024-09-27
3256,4341,737,5,Good product,2022-07-02
3257,4341,1570,4,Good product,2022-07-02
3258,1602,1552,2,Good product,2025-09-21
3259,1362,1901,2,Good product,2025-10-02
3260,1515,295,2,Good product,2023-07-17
3261,549,437,3,Good product,2022-01-25
3262,4836,1163,2,Good product,2024-01-20
3263,667,894,3,Good product,2023-03-13
3264,3620,1572,5,Good product,2022-10-14
3265,3620,1370,4,Good product,2022-10-14
3266,3620,1227,5,Good product,2022-10-14
3267,3531,1842,3,Good product,2022-05-30
3268,323,1891,3,Good product,2025-04-24
3269,2807,1695,5,Good product,2022-03-31
3270,4110,909,5,Good product,2022-09-26
3271,4143,998,4,Good product,2023-12-08
3272,4143,602,5,Good product,2023-12-08
3273,2962,790,5,Good product,2022-11-14
3274,2962,95,4,Good product,2022-11-14
3275,2962,1585,5,Good product,2022-11-14
3276,3139,250,5,Good product,2024-06-13
3277,405,1237,1,Good product,2023-04-21
3278,1982,1615,1,Good product,2023-04-25
3279,922,1874,2,Good product,2022-08-20
3280,3507,560,1,Good product,2022-05-16
3281,3507,1813,4,Good product,2022-05-16
3282,744,1803,2,Good product,2022-06-19
3283,2716,356,4,Good product,2025-02-18
3284,4621,311,2,Good product,2022-09-24
3285,2141,1386,2,Good product,2023-07-17
3286,1312,664,5,Good product,2022-03-11
3287,1010,894,3,Good product,2023-07-10
3288,4374,727,2,Good product,2023-01-07
3289,3283,1596,3,Good product,2024-04-15
3290,2082,1738,1,Good product,2024-11-26
3291,2265,723,2,Good product,2023-10-03
3292,2195,1788,4,Good product,2024-12-04
3293,2329,171,3,Good product,2022-07-22
3294,2296,1001,4,Good product,2026-01-13
3295,2906,445,3,Good product,2026-01-06
3296,2906,69,4,Good product,2026-01-06
3297,4144,604,2,Good product,2022-12-01
3298,3716,1708,4,Good product,2023-06-02
3299,935,211,5,Good product,2024-07-10
3300,1417,1896,2,Good product,2025-05-25
3301,1230,738,2,Good product,2024-05-21
3302,4380,897,3,Good product,2023-08-09
3303,4380,1489,5,Good product,2023-08-09
3304,4380,1160,4,Good product,2023-08-09
3305,698,1336,2,Good product,2022-08-15
3306,2554,129,5,Good product,2022-11-06
3307,3825,611,1,Good product,2022-01-10
3308,2494,600,2,Good product,2022-07-16
3309,2670,48,3,Good product,2022-12-16
3310,2174,97,5,Good product,2024-03-17
3311,1384,527,4,Good product,2024-09-29
3312,2839,989,5,Good product,2024-12-12
3313,1871,80,2,Good product,2023-12-29
3314,3551,458,1,Good product,2025-09-01
3315,4029,413,3,Good product,2025-03-23
3316,750,1921,4,Good product,2022-04-28
3317,483,482,2,Good product,2022-04-25
3318,2784,1081,4,Good product,2023-03-04
3319,2577,1220,4,Good product,2026-03-29
3320,4107,182,4,Good product,2023-01-18
3321,3118,1281,4,Good product,2022-06-06
3322,3118,1121,1,Good product,2022-06-06
3323,3676,1431,2,Good product,2022-08-27
3324,3233,1322,4,Good product,2025-05-14
3325,3233,324,4,Good product,2025-05-14
3326,1129,777,3,Good product,2025-03-02
3327,4977,1980,3,Good product,2024-06-22
3328,4977,1384,4,Good product,2024-06-22
3329,836,121,2,Good product,2024-11-07
3330,3805,469,5,Good product,2026-04-17
3331,1258,688,2,Good product,2025-07-14
3332,1258,600,5,Good product,2025-07-14
3333,2322,1001,2,Good product,2023-08-09
3334,2787,235,3,Good product,2022-06-20
3335,2523,1423,5,Good product,2022-08-04
3336,1284,873,2,Good product,2022-01-29
3337,4660,1574,2,Good product,2026-05-09
3338,1959,1857,2,Good product,2025-11-04
3339,3598,427,1,Good product,2025-04-19
3340,1699,592,1,Good product,2022-02-22
3341,1359,1873,4,Good product,2022-08-12
3342,1359,30,4,Good product,2022-08-12
3343,2883,861,2,Good product,2024-06-14
3344,1116,549,3,Good product,2022-08-31
